global_plotid,projectid,nftid,latitude,longitude,offsets,emitted,ingress,soi_text,uuid
197,Avatime_phase1,2103,6.52783,0.1993,6.68371439,2.634743214,9.318457603,None,7dc60020-ae38-4a00-a76b-b250c44d26fe
198,Avatime_phase1,3967,6.52873,0.1993,7.402456284,2.719124794,10.12158108,None,dc877abb-ba18-419e-9be4-8c6acdf220b5
199,Avatime_phase1,2617,6.52963,0.1993,10.74823475,3.979195356,14.72743034,None,fb3e4cc3-967b-4518-a3de-c963cbb063f1
200,Avatime_phase1,2880,6.47303,0.2002,6.084410667,2.300180435,8.384591103,None,b3e055f6-dc33-4a7b-84a6-b0c74cb14d4f
201,Avatime_phase1,17074,6.48112,0.2002,6.443026066,4.519218922,10.96224499,None,6b4485fb-c979-479a-a8f1-1ac75b421e00
202,Avatime_phase1,8939,6.48202,0.2002,7.635672569,4.464162827,12.0998354,None,e516c4a1-842c-410d-aebe-54de414d6ff5
203,Avatime_phase1,19785,6.48291,0.2002,6.320625305,2.609378815,8.93000412,None,c9001723-9faa-4ec9-bb61-927ffe689119
204,Avatime_phase1,16912,6.491,0.2002,6.694093704,2.50104928,9.195142746,None,b34fccb4-26f3-4efe-8a3f-32916fc983c6
205,Avatime_phase1,19257,6.4919,0.2002,6.543653011,2.455258846,8.998911858,None,0d19fd98-dbad-44f6-878e-10e48e8b01f1
206,Avatime_phase1,18025,6.49369,0.2002,6.258060455,2.791390181,9.049450874,None,12f1d63c-7e7a-44b4-8b62-9a3c80a6b5d9
207,Avatime_phase1,17938,6.49459,0.2002,7.426506996,2.980242491,10.40674973,None,ab3d68fd-865a-4d64-9093-a700c169ffba
208,Avatime_phase1,13092,6.49549,0.2002,6.249591827,2.228507042,8.478098869,None,c0eb1edf-0520-4047-872f-6caf30df9d1f
209,Avatime_phase1,5637,6.50627,0.2002,6.091405869,2.347144365,8.438549995,None,8f9afa6b-ea2b-48d8-951f-713c496a232b
210,Avatime_phase1,6683,6.50717,0.2002,6.341006279,2.987784147,9.328790665,None,c5ca3abc-e432-414f-b623-1e930b467c4d
211,Avatime_phase1,13968,6.51076,0.2002,6.249159336,2.661749363,8.910908699,None,b0d564b2-f073-4229-9d1d-c5cfcb4ede56
212,Avatime_phase1,1300,6.51166,0.2002,6.488574028,3.151190996,9.639764786,None,eb3fb31d-cba6-471e-a683-c26b7ad72362
213,Avatime_phase1,11577,6.51256,0.2002,6.453248024,2.533642769,8.986890793,None,ed05bf23-8603-49be-b0a6-5136e8f80353
214,Avatime_phase1,14093,6.51346,0.2002,6.124936581,2.34158659,8.46652317,None,f91001bd-4c92-4765-b952-832c9de1fbfd
215,Avatime_phase1,2335,6.51436,0.2002,6.085111618,2.403886795,8.488998413,None,82208bc3-c563-4849-98d3-8c16a0a09226
216,Avatime_phase1,9335,6.51525,0.2002,6.079733372,2.301866055,8.381599426,None,cf192945-31b9-4c8d-b746-54bdd3e66bb5
217,Avatime_phase1,7398,6.51615,0.2002,6.086715698,2.30619359,8.39290905,None,0a0bf95e-310e-42db-9e05-772d65c6ffb0
218,Avatime_phase1,7957,6.51705,0.2002,6.085330486,2.303176403,8.388506889,None,7cad4136-39ec-4641-9c96-af1d755e8df8
219,Avatime_phase1,1964,6.51795,0.2002,6.079526901,2.29878521,8.378312111,None,147b7752-16d4-485c-a035-eade5eed8600
220,Avatime_phase1,6316,6.51885,0.2002,6.079052448,2.298410892,8.377463341,None,11ec5db4-18e6-485a-81a8-db3299a3716f
221,Avatime_phase1,1911,6.51975,0.2002,6.079051971,2.298410416,8.377462387,None,3c02a4cd-aa84-4f04-a2c3-a2a6fb162831
222,Avatime_phase1,10922,6.52064,0.2002,6.079051971,2.298410416,8.377462387,None,95b05183-c6da-422c-abf8-ff6a37533523
223,Avatime_phase1,700,6.52154,0.2002,6.079051971,2.298410416,8.377462387,None,8764ea16-6a4d-4eb5-bb3e-9774c2d26178
224,Avatime_phase1,4808,6.52244,0.2002,6.079051971,2.298410416,8.377462387,None,8e440f4c-efb4-4caa-9f92-a09e25d7cced
225,Avatime_phase1,6011,6.52334,0.2002,6.079146385,2.298410416,8.377556801,None,08e5bdaa-a264-4ab9-bd13-8334f0ac10aa
226,Avatime_phase1,19241,6.52424,0.2002,6.089980125,2.298410416,8.388390541,None,0a525141-40b4-4dd2-95c1-cd83944bd5f3
227,Avatime_phase1,3775,6.52514,0.2002,6.21637249,2.298410416,8.514782906,None,c086a056-c1d0-489d-b2bb-13f660e95bc1
228,Avatime_phase1,3119,6.52603,0.2002,6.101584435,2.298415422,8.399999619,None,f53c56af-b781-4eeb-82bb-ed1c9bc7b4b0
229,Avatime_phase1,1678,6.52693,0.2002,6.080606461,2.299084902,8.379691124,None,5eef7bb6-47ff-4c48-b32e-6ba4e3eb9fec
230,Avatime_phase1,16467,6.52783,0.2002,6.092394829,2.308274508,8.400669098,None,14139c20-682a-48e7-a4b2-65ccc42a4a7f
231,Avatime_phase1,14899,6.52873,0.2002,6.117255211,2.309858084,8.427113533,None,0acbc902-1fc1-49f3-a91d-932d1195997f
232,Avatime_phase1,2536,6.52963,0.2002,7.43525219,3.02365613,10.45890808,None,0c6dd576-a386-4961-bd28-4676d2f7cee0
233,Avatime_phase1,14841,6.53053,0.2002,8.812480927,4.371547222,13.18402767,None,ac1c53e9-7772-4abf-856f-eb50976469d3
234,Avatime_phase1,5936,6.53142,0.2002,7.88882637,3.892441034,11.78126717,None,51dd6322-043b-4d60-a433-07d1bcb68a58
235,Avatime_phase1,1939,6.53232,0.2002,6.150561333,2.359254599,8.50981617,None,82a03689-bed9-47ad-a007-cf95ccbe17a6
236,Avatime_phase1,18638,6.47303,0.20111,6.323441982,2.362505436,8.685947418,None,5d1a25c3-9d3a-43e4-9b0b-282b514a8c10
237,Avatime_phase1,18741,6.47393,0.20111,6.374405861,2.369841814,8.744247437,None,812faa89-00e3-429a-bbc5-2f441d63bc44
238,Avatime_phase1,14356,6.47483,0.20111,6.093716621,2.301611185,8.395327568,None,b29b5169-6e61-45fd-9e22-7a1ebbbee456
239,Avatime_phase1,1804,6.47573,0.20111,6.092580318,2.300020695,8.392601013,None,28754721-f6ed-46bc-9658-6c8403549a06
240,Avatime_phase1,1586,6.47663,0.20111,6.520853519,2.463027477,8.983880997,None,4f2023a9-da94-4b44-844c-eceb7481dae2
241,Avatime_phase1,2258,6.47752,0.20111,6.171592712,3.067492247,9.239085197,None,4a35c6c0-d6d0-466d-b170-b1b32eb94dd6
242,Avatime_phase1,17401,6.48202,0.20111,6.34924221,2.743552208,9.092794418,None,ce33a735-0097-4299-9180-e1098ba7c84a
243,Avatime_phase1,12452,6.48291,0.20111,6.102912903,2.338687897,8.4416008,None,a1be6b2c-e94d-4af8-9769-1bd488dfcadd
244,Avatime_phase1,18895,6.48741,0.20111,6.157037735,2.30317235,8.460209846,None,13e23aff-0aef-4005-a6aa-85eeee31d2db
245,Avatime_phase1,3541,6.4883,0.20111,6.744055748,2.653989553,9.39804554,None,5be060b1-e816-40f1-9a90-836f971b9489
246,Avatime_phase1,16892,6.4892,0.20111,7.657286644,3.024113894,10.6814003,None,0eab442e-fbc9-4dd4-a022-fa84e50c1894
247,Avatime_phase1,3336,6.4901,0.20111,7.549742699,2.347666025,9.897408485,None,60b431aa-0e35-4555-a84e-57a00a711d59
248,Avatime_phase1,16414,6.491,0.20111,6.73756218,2.274523735,9.012085915,None,1c401a8e-a3f3-4709-bbda-f54f4733f448
249,Avatime_phase1,15546,6.50717,0.20111,6.422866821,3.668569803,10.09143639,None,8ad5ed51-8438-4371-ac77-c6c42a5e21e4
250,Avatime_phase1,17127,6.50807,0.20111,6.198746681,3.439504623,9.638251305,None,ae2e51c5-47f8-4f98-bba0-ca9abe6ae3c7
251,Avatime_phase1,6802,6.51076,0.20111,6.254945755,2.675165415,8.930110931,None,588539c7-13d7-4cad-bbfd-5354781f9a71
252,Avatime_phase1,14976,6.51166,0.20111,6.807121277,3.63600564,10.44312668,None,4c04693c-c166-4f48-8d60-e8304b5f877b
253,Avatime_phase1,10984,6.51256,0.20111,6.951242924,2.743411541,9.694654465,None,742b8721-b310-411a-a5e5-3759031b8a11
254,Avatime_phase1,1202,6.51346,0.20111,6.197506905,2.323499918,8.521006584,None,65204396-a463-401b-baa3-b608cc2e26bb
255,Avatime_phase1,9105,6.51436,0.20111,6.079277515,2.299545765,8.37882328,None,d4c80fc9-424c-47c0-9695-26d2942da173
256,Avatime_phase1,11166,6.51525,0.20111,6.105591297,2.414594173,8.520185471,None,1adcf5f8-99f1-4983-bbb4-76301fb21190
257,Avatime_phase1,2395,6.51615,0.20111,6.555063248,3.047117233,9.602180481,None,52229d12-b2e9-4dd0-96fb-44bfd3cb60a8
258,Avatime_phase1,11155,6.51705,0.20111,6.761307716,2.784673929,9.545981407,None,e2cfb2e1-2ac4-419c-aa14-fc081f5660c9
259,Avatime_phase1,15517,6.51795,0.20111,6.162771225,2.348963976,8.511734962,None,ad519f4f-8fe7-4ea0-a5b1-09a8b277bdb0
260,Avatime_phase1,9929,6.51885,0.20111,6.079164028,2.298480511,8.377644539,None,078f6124-fc96-4679-a9fd-eb044d502b83
261,Avatime_phase1,4735,6.51975,0.20111,6.079051971,2.298410416,8.377462387,None,50a21340-563c-4435-af88-034febe1679a
262,Avatime_phase1,4167,6.52064,0.20111,6.079051971,2.298410416,8.377462387,None,3b3f714e-42d7-409d-a8b4-a667ad5cfde7
263,Avatime_phase1,16916,6.52154,0.20111,6.079051971,2.298410416,8.377462387,None,56741923-335c-42b1-83f7-13f59019aaa7
264,Avatime_phase1,19275,6.52244,0.20111,6.079051971,2.298410416,8.377462387,None,744bfbda-4036-4aac-8b26-0699fe7839ed
265,Avatime_phase1,11013,6.52334,0.20111,6.079051971,2.298410416,8.377462387,None,a6f4e60e-417e-49f3-804a-49b3c3a339bb
266,Avatime_phase1,17883,6.52424,0.20111,6.079051971,2.298410416,8.377462387,None,62f3f7c1-40bb-46ad-aa38-87a4b13cd099
267,Avatime_phase1,11943,6.52514,0.20111,6.079051971,2.298410416,8.377462387,None,4212158e-b14b-4ef4-8bdc-8d4269a64245
268,Avatime_phase1,7589,6.52603,0.20111,6.079051971,2.298410416,8.377462387,None,4f42ef31-eec5-43ea-a5a7-a87c45e8ebc9
269,Avatime_phase1,2526,6.52693,0.20111,6.079051971,2.298410416,8.377462387,None,d425d8de-4f8b-4503-932a-2716c3152238
270,Avatime_phase1,920,6.52963,0.20111,6.482991695,2.308208942,8.791200638,None,57b0f816-e63c-466a-a08a-a1cc96db7b43
271,Avatime_phase1,1198,6.53053,0.20111,8.791032791,2.366620541,11.15765381,None,e201d065-5694-4b7f-bad8-ed2e82488179
272,Avatime_phase1,18181,6.53142,0.20111,6.859395981,2.370158911,9.22955513,None,aff5e517-8221-4a61-a28e-a5d9aa71c6fa
273,Avatime_phase1,10894,6.53232,0.20111,6.085124493,2.301394939,8.386519432,None,95e5006e-1515-4835-b4df-59a4ec42fb84
274,Avatime_phase1,4054,6.53322,0.20111,6.085490227,2.295017242,8.380507469,None,9d0d95c7-3d0f-4445-9982-47fe69723ad6
275,Avatime_phase1,689,6.53412,0.20111,6.938704014,2.237986088,9.176690102,None,c414e292-8097-4fb4-b3ab-631860748473
276,Avatime_phase1,17022,6.47393,0.20201,6.268153191,2.339289665,8.607442856,None,0b44d6eb-37d5-4985-9117-718f12d9b180
277,Avatime_phase1,10376,6.47483,0.20201,6.093275547,2.301430225,8.394705772,None,a87fb0c8-01da-4c9f-a190-b175de719d9c
278,Avatime_phase1,16902,6.47573,0.20201,6.116345882,2.300683498,8.417029381,None,360b8fd5-4844-42ba-9235-3e9b6e03b532
279,Avatime_phase1,10399,6.47663,0.20201,6.998045921,2.480472326,9.478518486,None,642bdf35-802f-4eb9-a411-9deff84906ea
280,Avatime_phase1,2378,6.47752,0.20201,6.631085396,2.774523973,9.405609131,None,0aaa8b73-d304-4cd3-83e3-4793e40036a7
281,Avatime_phase1,12195,6.47842,0.20201,6.366881371,3.11003685,9.476918221,None,821698fb-0404-4c5a-880a-7ebcc2680690
282,Avatime_phase1,18083,6.48112,0.20201,6.186403275,2.640859842,8.827262878,None,3d351ed8-584d-4278-ac90-965779ae2e91
283,Avatime_phase1,4956,6.48202,0.20201,6.105132103,2.466904879,8.572036743,None,f3fea77f-0520-4059-80f2-43e3a55f6a47
284,Avatime_phase1,6703,6.48741,0.20201,6.774454117,2.395719528,9.170173645,None,cc0242e3-5696-404e-ad0f-49410fc6b9bc
285,Avatime_phase1,14146,6.4883,0.20201,7.982244015,4.005177975,11.98742199,None,e22081fb-9e42-48bd-af90-308a3877ebf4
286,Avatime_phase1,16222,6.4892,0.20201,7.55216217,4.310274124,11.86243629,None,ee529d83-9af8-4f9c-8375-ed15ce3ce67d
287,Avatime_phase1,4653,6.4901,0.20201,7.638265133,2.746135235,10.38440037,None,bdd66e34-8816-4936-9804-2e966668b0eb
288,Avatime_phase1,1534,6.491,0.20201,6.977478027,2.911402941,9.88888073,None,282c8a56-0df4-4dde-a471-7f81c19c844e
289,Avatime_phase1,9226,6.4919,0.20201,6.637402534,2.521713495,9.159115791,None,faca9be3-2050-4b60-a864-6ec02edb7f6b
290,Avatime_phase1,17392,6.50807,0.20201,6.134999275,2.335063934,8.47006321,None,9a88c7d5-fe58-405e-9a15-635d7e5409c9
291,Avatime_phase1,17195,6.50897,0.20201,6.086315632,2.308923244,8.395238876,None,f029dcaf-7249-496a-ac8d-0fb7a8fd4848
292,Avatime_phase1,2252,6.50986,0.20201,6.080805779,2.412240267,8.493045807,None,0812909e-2366-43d6-932e-d422534355e2
293,Avatime_phase1,13459,6.51076,0.20201,6.459935188,2.351252556,8.811187744,None,b42ea9cf-73a0-4ca1-97f9-e5dc47f8b90f
294,Avatime_phase1,13748,6.51166,0.20201,6.796640873,2.487369061,9.284009933,None,41b07846-87f6-41ac-a229-76141892d660
295,Avatime_phase1,18174,6.51256,0.20201,6.168718338,2.333568573,8.502286911,None,3dc582b5-a79c-4b6c-a4d7-d616633a4f7e
296,Avatime_phase1,7701,6.51346,0.20201,6.144473553,2.314815998,8.459289551,None,a75aee2b-9ce4-498c-bc05-57930783c7f1
297,Avatime_phase1,1018,6.51436,0.20201,6.096912384,2.303762674,8.40067482,None,e33e1978-f274-4ff9-81f6-650fd58f7559
298,Avatime_phase1,19653,6.51525,0.20201,6.097736359,2.526008844,8.623744965,None,512749a4-e7ce-485d-ae1b-80076efdeb54
299,Avatime_phase1,1651,6.51615,0.20201,6.709350586,3.683348894,10.39269924,None,d2099bb2-a801-47cd-9088-5d4c419e2970
300,Avatime_phase1,13768,6.51705,0.20201,7.850307465,3.411682129,11.26198959,None,315ba0c9-5dc2-4ad5-9112-74795069d5fd
301,Avatime_phase1,4098,6.51795,0.20201,6.367189884,2.436080456,8.80327034,None,58da31ec-3aa5-481d-9820-083db483a3ae
302,Avatime_phase1,6469,6.51885,0.20201,6.079781532,2.298852921,8.378634453,None,f59e6865-b649-4e05-9bf2-02c330ba5b8d
303,Avatime_phase1,354,6.51975,0.20201,6.079539776,2.29867506,8.378214836,None,e67c5528-d01f-46e3-b502-2a5b99e5f5e4
304,Avatime_phase1,3693,6.52064,0.20201,6.079077721,2.298418999,8.377496719,None,2d249af7-be3e-44a8-b905-6569ae0b2b86
305,Avatime_phase1,18051,6.52154,0.20201,6.079051971,2.298410416,8.377462387,None,9ce7a463-852f-4562-8ebd-708a4d71950e
306,Avatime_phase1,3304,6.52244,0.20201,6.079051971,2.298410416,8.377462387,None,d3e1ac27-d40d-4679-9d3b-4b049bf69807
307,Avatime_phase1,10577,6.52334,0.20201,6.079051971,2.298410416,8.377462387,None,6cd7151b-4b93-46c0-96ef-106400d2abfd
308,Avatime_phase1,4985,6.52424,0.20201,6.079051971,2.298410416,8.377462387,None,2c2b2138-9794-494a-b2c2-617849100565
309,Avatime_phase1,525,6.52514,0.20201,6.079051971,2.298410416,8.377462387,None,2b35819f-63e5-4919-8973-c45919bf6773
310,Avatime_phase1,8988,6.52603,0.20201,6.079051971,2.298410416,8.377462387,None,130fc1fd-3474-40c2-a304-d806dcec67b9
311,Avatime_phase1,2529,6.52693,0.20201,6.079051971,2.298410416,8.377462387,None,ba73b0b9-b3c4-40f1-8906-1431cceae5eb
312,Avatime_phase1,17124,6.52783,0.20201,6.079051971,2.298410416,8.377462387,None,1d6c2a5a-96b1-4e06-98b8-06ac34599bf0
313,Avatime_phase1,3052,6.52873,0.20201,6.07908535,2.298410416,8.377495766,None,fdcd0fb9-da2e-47e7-b65c-8cc0118074a4
314,Avatime_phase1,14471,6.52963,0.20201,6.102392197,2.298410416,8.400802612,None,5d960dc2-9902-43ec-b0db-2acab4e7b0e8
315,Avatime_phase1,16640,6.53053,0.20201,6.249153137,2.298410416,8.547563553,None,05878d74-b798-4254-8f9d-b7852e58a0cc
316,Avatime_phase1,6981,6.53142,0.20201,6.130044937,2.298410416,8.428455353,None,155f4b94-ee70-46f1-a88f-1b227d5e3553
317,Avatime_phase1,19609,6.53232,0.20201,6.079588413,2.298409939,8.377998352,None,32b83694-8f1f-4158-8d11-76af84a3ba8b
318,Avatime_phase1,9805,6.53322,0.20201,6.170560837,2.298323393,8.468884468,None,d0ecca90-0ee8-4081-af00-fa7c2649c622
319,Avatime_phase1,9187,6.53412,0.20201,9.598412514,2.296865702,11.89527798,None,6af73a4e-1e4b-4448-a030-92e2582765ba
320,Avatime_phase1,16883,6.53502,0.20201,10.84625244,2.298134327,13.14438725,None,f88f1c1d-57c1-4e44-891a-f041fec7c335
321,Avatime_phase1,9857,6.53592,0.20201,7.072096825,2.298406839,9.370503426,None,72300630-15bf-4e22-809b-68da98808b92
322,Avatime_phase1,12756,6.47483,0.20291,6.100628853,2.298355818,8.398984909,None,c184f773-e784-4c70-b188-88ae5e899c20
323,Avatime_phase1,2885,6.47573,0.20291,6.215555668,2.295629978,8.511185646,None,eae13368-edd3-4dc2-94f8-23311d80e5c1
324,Avatime_phase1,19740,6.48651,0.20291,6.552810669,2.46367836,9.016489029,None,afa68fa9-a395-4949-a666-435930cc8161
325,Avatime_phase1,4633,6.48741,0.20291,6.388448238,2.866748333,9.255196571,None,460c9e32-31d7-455c-9393-e1c85c3c99b5
326,Avatime_phase1,7025,6.4919,0.20291,6.355183601,3.172851801,9.528035164,None,25434bd6-fb96-470f-b493-6c42f09a2d5a
327,Avatime_phase1,8252,6.50897,0.20291,6.27814579,2.253066063,8.531211853,None,08dfda36-ab0d-4f02-8fa5-31b2ba42ec2c
328,Avatime_phase1,4926,6.50986,0.20291,6.10011816,2.303315639,8.4034338,None,09b2a767-7602-478d-ba9b-f644258f3da3
329,Avatime_phase1,6989,6.51076,0.20291,7.172720432,2.378550053,9.551270485,None,500d80c2-396f-4c69-a3ed-67ef4bb9dccc
330,Avatime_phase1,359,6.51166,0.20291,7.561552048,2.562808037,10.12436008,None,5d74e834-4f34-410c-8740-28ff757a9289
331,Avatime_phase1,6623,6.51256,0.20291,6.20309639,2.339256287,8.542352676,None,33b2a48d-0bd5-496a-9f5b-0300b7dbfe65
332,Avatime_phase1,11831,6.51346,0.20291,6.324990273,2.360558748,8.685548782,None,596bda2c-fe48-438b-817a-815d31d8f615
333,Avatime_phase1,7097,6.51436,0.20291,6.152536392,2.317445517,8.469982147,None,abca448c-3605-421c-807f-3fb011a11a49
334,Avatime_phase1,12123,6.51525,0.20291,6.08313179,2.322563171,8.405694962,None,3d63c109-1b17-4386-99c8-c5c572e52d15
335,Avatime_phase1,14801,6.51615,0.20291,6.167115211,2.48191905,8.6490345,None,a8a03b02-1a20-48a5-93ed-20c4f4b48f81
336,Avatime_phase1,4183,6.51705,0.20291,6.419878006,2.545149565,8.965027809,None,b2642dd8-f4d2-434a-a613-6aea9a1928ba
337,Avatime_phase1,4566,6.51795,0.20291,6.143474102,2.340189457,8.483663559,None,92ff94fa-7ff5-4dd4-b8a7-3292f32cc9d2
338,Avatime_phase1,584,6.51885,0.20291,6.139308929,2.338371038,8.477680206,None,573cc498-965d-4b29-9526-7b3943496d30
339,Avatime_phase1,17771,6.51975,0.20291,6.180140018,2.343148708,8.523288727,None,01f39d7e-6f65-43fb-9e9f-891b8a91becf
340,Avatime_phase1,9102,6.52064,0.20291,6.084245682,2.299821138,8.384066582,None,52dd93b3-b68e-42df-937d-b0d19196a78a
341,Avatime_phase1,16801,6.52334,0.20291,6.079051971,2.298410416,8.377462387,None,57e0e029-741e-4971-80b5-d0d75bd27476
342,Avatime_phase1,3165,6.52424,0.20291,6.079051971,2.298410416,8.377462387,None,a698338d-5101-4115-a169-0fdd0a3a4b9b
343,Avatime_phase1,6577,6.52514,0.20291,6.079051971,2.298410416,8.377462387,None,06174405-13fb-4997-97c9-3620e9284272
344,Avatime_phase1,18850,6.52603,0.20291,6.079051971,2.298410416,8.377462387,None,7d282b77-2f57-49a0-bb84-d0b5fd375cb4
345,Avatime_phase1,5233,6.52693,0.20291,6.079051971,2.298410416,8.377462387,None,d98d9d42-f9e1-41e3-a964-1ce318135504
346,Avatime_phase1,8096,6.52783,0.20291,6.079051971,2.298410416,8.377462387,None,dbbe9e10-ce33-4ab5-9716-f6da853468c5
347,Avatime_phase1,462,6.52873,0.20291,6.079051971,2.298410416,8.377462387,None,804bdf37-e6d1-413a-9f05-fe25b449e012
348,Avatime_phase1,9726,6.52963,0.20291,6.079174042,2.298410416,8.377584457,None,531dd9ca-a180-41ee-8fdc-e199e6ddb172
349,Avatime_phase1,2847,6.53053,0.20291,6.079989433,2.298410416,8.378399849,None,81f605a0-03b9-4f74-bd83-047c79da93d0
350,Avatime_phase1,7520,6.53142,0.20291,6.079352379,2.298410416,8.377762794,None,d7ca6b37-36aa-43f0-89e5-e1c24623b3a1
351,Avatime_phase1,2050,6.53232,0.20291,6.079129219,2.298410416,8.377539635,None,d6c5b871-9d51-4d1a-ade0-22b269bac52a
352,Avatime_phase1,7016,6.53322,0.20291,6.104729652,2.298410416,8.403140068,None,8fb118a8-4bb6-446a-be48-f2d76b899e84
353,Avatime_phase1,12674,6.53412,0.20291,7.029321671,2.298410416,9.327732086,None,2394cd71-4beb-4d79-86d9-5268db7cfff0
354,Avatime_phase1,12803,6.53502,0.20291,6.822692871,2.298410416,9.121103287,None,79df0423-d4cc-4874-830c-8af3c6066883
355,Avatime_phase1,17707,6.53592,0.20291,6.163556099,2.298415899,8.461972237,None,129be017-18da-457a-98d5-d4faec2826e7
356,Avatime_phase1,16156,6.53681,0.20291,6.090540886,2.299282789,8.389823914,None,79d0bf4d-b0b3-454b-9eef-1ed23107aca7
357,Avatime_phase1,12163,6.53771,0.20291,6.30853653,2.308263063,8.616799355,None,bacf3c5a-7955-4563-97ac-b6108e6840f8
358,Avatime_phase1,2919,6.47124,0.20382,7.621580124,3.169295549,10.79087543,None,e3cff239-750d-4418-9013-1ca467893939
359,Avatime_phase1,4681,6.47213,0.20382,6.166642189,2.345179796,8.511821747,None,77c536ec-0512-4743-b50a-a20b5ac3ddea
360,Avatime_phase1,17106,6.47483,0.20382,6.418395519,2.290137768,8.708533287,None,c6b8434c-d80f-4498-87ef-7cb1d8a368d2
361,Avatime_phase1,10183,6.47573,0.20382,7.850498199,2.113969564,9.964468002,None,fab53a5a-efb2-4c87-885c-fc5410a351a7
362,Avatime_phase1,19668,6.48741,0.20382,7.538257599,2.876545668,10.4148035,None,0e15d32a-9e79-4fd6-8446-3dc7b26d0706
363,Avatime_phase1,2797,6.4919,0.20382,6.430017471,2.619973421,9.049990654,None,2472d427-307d-430e-a7b3-a4477d828ee9
364,Avatime_phase1,5619,6.4928,0.20382,6.224358559,2.297512054,8.521870613,None,7a274156-3f43-43d9-83a8-b363ed1dbedf
365,Avatime_phase1,15810,6.49459,0.20382,7.175468922,1.73170805,8.907176971,None,e1be177f-84b2-42cf-8f20-670c510ab464
366,Avatime_phase1,14417,6.49549,0.20382,8.069771767,1.691581726,9.761353493,None,c26cf866-03c5-4320-8b92-a8396e8c1e06
367,Avatime_phase1,17959,6.50897,0.20382,6.465527534,2.159961939,8.625489235,None,45832b41-d0cc-48b7-b2a6-538c3d7cdb32
368,Avatime_phase1,8600,6.50986,0.20382,6.096330643,2.295657158,8.391987801,None,e5588877-161b-4b61-8ca5-943a47e4efc1
369,Avatime_phase1,5549,6.51076,0.20382,6.668181419,2.314986467,8.983167648,None,87348fed-9fae-45ab-8684-57fb917a9755
370,Avatime_phase1,19643,6.51166,0.20382,6.285583973,2.410187244,8.695771217,None,31ba6078-106a-40e3-8483-35aad40d7c2e
371,Avatime_phase1,11292,6.51346,0.20382,6.121450424,2.316314936,8.437765121,None,633a3a6d-cbf6-419a-8c34-469bdeb29952
372,Avatime_phase1,16565,6.51436,0.20382,6.696594238,2.527750015,9.224344254,None,8e664a05-80a0-4ec5-afdc-988c5b223420
373,Avatime_phase1,406,6.51525,0.20382,6.437365532,2.408004045,8.845369339,None,b838aa2d-daf9-4bd1-98d4-de1bc769b7d6
374,Avatime_phase1,12847,6.51615,0.20382,6.096371174,2.3031497,8.399520874,None,1ed284f5-47e6-4e4b-946f-c41d23ca82d0
375,Avatime_phase1,1204,6.51705,0.20382,6.080253124,2.299534321,8.379787445,None,d10ecba2-6ed6-443b-be87-9ea60525322c
376,Avatime_phase1,9198,6.51795,0.20382,6.094898224,2.309602737,8.404500961,None,612d985e-18f2-4e0f-91bc-74bf92b71fa0
377,Avatime_phase1,8702,6.51885,0.20382,7.211109161,2.877075911,10.08818531,None,6ab7398a-e0cc-4d03-af63-9cd9645a3633
378,Avatime_phase1,6674,6.51975,0.20382,7.951670647,2.918455362,10.87012577,None,5c5c1a2e-8978-41b2-a4e0-60c8931f15b6
379,Avatime_phase1,7876,6.52064,0.20382,6.173439026,2.316470861,8.489910126,None,49d1a2c9-befa-4b72-82ef-dd8ab3407ca4
380,Avatime_phase1,15642,6.52424,0.20382,6.079051971,2.298410416,8.377462387,None,2243c451-6e11-41a4-b1db-5c4c59357e74
381,Avatime_phase1,6004,6.52514,0.20382,6.079051971,2.298410416,8.377462387,None,40be66e9-be57-4368-b3b0-4185d77693a1
382,Avatime_phase1,15471,6.52603,0.20382,6.079051971,2.298410416,8.377462387,None,ed3a7a5f-07fe-4357-b3f9-28ca1440b552
383,Avatime_phase1,3817,6.52693,0.20382,6.079051971,2.298410416,8.377462387,None,cf277e3f-1dd7-46dd-8ed9-3674135b9fbd
